,cuisine
39063,thai
39064,thai
39065,moroccan
39066,mexican
39067,italian
39068,italian
39069,italian
39070,greek
39071,italian
39072,mexican
39073,mexican
39074,italian
39075,southern_us
39076,italian
39077,french
39078,italian
39079,filipino
39080,italian
39081,thai
39082,mexican
39083,mexican
39084,french
39085,thai
39086,italian
39087,indian
39088,italian
39089,mexican
39090,chinese
39091,italian
39092,thai
39093,greek
39094,japanese
39095,brazilian
39096,indian
39097,mexican
39098,southern_us
39099,irish
39100,thai
39101,southern_us
39102,italian
39103,indian
39104,southern_us
39105,indian
39106,mexican
39107,southern_us
39108,thai
39109,french
39110,cajun_creole
39111,italian
39112,greek
39113,french
39114,italian
39115,mexican
39116,mexican
39117,italian
39118,italian
39119,southern_us
39120,mexican
39121,mexican
39122,italian
39123,indian
39124,indian
39125,cajun_creole
39126,french
39127,southern_us
39128,italian
39129,italian
39130,indian
39131,mexican
39132,indian
39133,moroccan
39134,italian
39135,italian
39136,japanese
39137,korean
39138,italian
39139,indian
39140,french
39141,mexican
39142,italian
39143,italian
39144,moroccan
39145,french
39146,thai
39147,mexican
39148,greek
39149,indian
39150,french
39151,italian
39152,thai
39153,mexican
39154,mexican
39155,italian
39156,indian
39157,british
39158,chinese
39159,southern_us
39160,mexican
39161,chinese
39162,southern_us
39163,italian
39164,spanish
39165,indian
39166,french
39167,mexican
39168,french
39169,italian
39170,chinese
39171,irish
39172,mexican
39173,filipino
39174,japanese
39175,filipino
39176,southern_us
39177,thai
39178,mexican
39179,british
39180,chinese
39181,mexican
39182,mexican
39183,chinese
39184,southern_us
39185,southern_us
39186,italian
39187,greek
39188,mexican
39189,british
39190,indian
39191,southern_us
39192,spanish
39193,thai
39194,indian
39195,french
39196,southern_us
39197,southern_us
39198,mexican
39199,chinese
39200,thai
39201,chinese
39202,indian
39203,chinese
39204,thai
39205,southern_us
39206,southern_us
39207,chinese
39208,italian
39209,mexican
39210,indian
39211,mexican
39212,chinese
39213,irish
39214,chinese
39215,cajun_creole
39216,british
39217,vietnamese
39218,indian
39219,spanish
39220,cajun_creole
39221,cajun_creole
39222,jamaican
39223,italian
39224,french
39225,thai
39226,spanish
39227,italian
39228,japanese
39229,moroccan
39230,chinese
39231,jamaican
39232,mexican
39233,thai
39234,italian
39235,mexican
39236,mexican
39237,greek
39238,thai
39239,korean
39240,mexican
39241,korean
39242,korean
39243,thai
39244,greek
39245,french
39246,spanish
39247,italian
39248,cajun_creole
39249,greek
39250,thai
39251,mexican
39252,southern_us
39253,italian
39254,french
39255,southern_us
39256,indian
39257,greek
39258,thai
39259,vietnamese
39260,mexican
39261,jamaican
39262,cajun_creole
39263,italian
39264,indian
39265,italian
39266,italian
39267,korean
39268,mexican
39269,mexican
39270,indian
39271,indian
39272,british
39273,french
39274,cajun_creole
39275,french
39276,chinese
39277,indian
39278,chinese
39279,chinese
39280,filipino
39281,french
39282,british
39283,chinese
39284,italian
39285,italian
39286,southern_us
39287,chinese
39288,japanese
39289,irish
39290,cajun_creole
39291,italian
39292,french
39293,southern_us
39294,spanish
39295,chinese
39296,southern_us
39297,southern_us
39298,mexican
39299,moroccan
39300,southern_us
39301,mexican
39302,vietnamese
39303,italian
39304,japanese
39305,greek
39306,southern_us
39307,italian
39308,british
39309,chinese
39310,japanese
39311,spanish
39312,cajun_creole
39313,cajun_creole
39314,vietnamese
39315,southern_us
39316,italian
39317,southern_us
39318,southern_us
39319,cajun_creole
39320,french
39321,greek
39322,indian
39323,italian
39324,french
39325,southern_us
39326,mexican
39327,chinese
39328,mexican
39329,indian
39330,mexican
39331,chinese
39332,italian
39333,italian
39334,moroccan
39335,french
39336,indian
39337,southern_us
39338,italian
39339,thai
39340,french
39341,southern_us
39342,italian
39343,southern_us
39344,cajun_creole
39345,italian
39346,southern_us
39347,chinese
39348,filipino
39349,italian
39350,spanish
39351,filipino
39352,southern_us
39353,mexican
39354,southern_us
39355,cajun_creole
39356,southern_us
39357,italian
39358,greek
39359,southern_us
39360,southern_us
39361,italian
39362,italian
39363,mexican
39364,italian
39365,mexican
39366,british
39367,vietnamese
39368,british
39369,chinese
39370,italian
39371,japanese
39372,italian
39373,mexican
39374,cajun_creole
39375,russian
39376,french
39377,italian
39378,japanese
39379,italian
39380,chinese
39381,southern_us
39382,cajun_creole
39383,mexican
39384,mexican
39385,indian
39386,french
39387,thai
39388,moroccan
39389,southern_us
39390,vietnamese
39391,cajun_creole
39392,greek
39393,mexican
39394,french
39395,italian
39396,cajun_creole
39397,mexican
39398,italian
39399,italian
39400,italian
39401,vietnamese
39402,spanish
39403,vietnamese
39404,jamaican
39405,thai
39406,irish
39407,italian
39408,indian
39409,italian
39410,southern_us
39411,mexican
39412,indian
39413,southern_us
39414,italian
39415,mexican
39416,italian
39417,indian
39418,mexican
39419,korean
39420,southern_us
39421,mexican
39422,japanese
39423,chinese
39424,french
39425,british
39426,southern_us
39427,mexican
39428,french
39429,greek
39430,mexican
39431,french
39432,italian
39433,mexican
39434,mexican
39435,greek
39436,indian
39437,indian
39438,french
39439,italian
39440,italian
39441,southern_us
39442,italian
39443,chinese
39444,mexican
39445,indian
39446,moroccan
39447,japanese
39448,indian
39449,french
39450,irish
39451,french
39452,italian
39453,italian
39454,mexican
39455,chinese
39456,mexican
39457,chinese
39458,british
39459,italian
39460,mexican
39461,southern_us
39462,cajun_creole
39463,korean
39464,jamaican
39465,irish
39466,japanese
39467,mexican
39468,mexican
39469,chinese
39470,french
39471,indian
39472,italian
39473,filipino
39474,indian
39475,cajun_creole
39476,chinese
39477,indian
39478,indian
39479,filipino
39480,cajun_creole
39481,french
39482,southern_us
39483,chinese
39484,mexican
39485,italian
39486,chinese
39487,french
39488,moroccan
39489,vietnamese
39490,korean
39491,thai
39492,cajun_creole
39493,southern_us
39494,italian
39495,italian
39496,chinese
39497,italian
39498,vietnamese
39499,russian
39500,vietnamese
39501,southern_us
39502,southern_us
39503,italian
39504,indian
39505,italian
39506,mexican
39507,vietnamese
39508,mexican
39509,italian
39510,italian
39511,filipino
39512,mexican
39513,vietnamese
39514,southern_us
39515,italian
39516,cajun_creole
39517,cajun_creole
39518,indian
39519,mexican
39520,cajun_creole
39521,mexican
39522,italian
39523,british
39524,vietnamese
39525,cajun_creole
39526,southern_us
39527,spanish
39528,southern_us
39529,southern_us
39530,mexican
39531,british
39532,mexican
39533,southern_us
39534,mexican
39535,japanese
39536,mexican
39537,southern_us
39538,french
39539,indian
39540,southern_us
39541,italian
39542,southern_us
39543,french
39544,indian
39545,mexican
39546,mexican
39547,southern_us
39548,southern_us
39549,italian
39550,japanese
39551,chinese
39552,greek
39553,filipino
39554,chinese
39555,spanish
39556,brazilian
39557,filipino
39558,mexican
39559,italian
39560,thai
39561,indian
39562,chinese
39563,mexican
39564,mexican
39565,chinese
39566,southern_us
39567,indian
39568,indian
39569,spanish
39570,thai
39571,italian
39572,italian
39573,italian
39574,japanese
39575,mexican
39576,japanese
39577,french
39578,mexican
39579,thai
39580,mexican
39581,vietnamese
39582,italian
39583,italian
39584,southern_us
39585,cajun_creole
39586,moroccan
39587,italian
39588,italian
39589,mexican
39590,korean
39591,mexican
39592,japanese
39593,greek
39594,italian
39595,greek
39596,vietnamese
39597,cajun_creole
39598,korean
39599,italian
39600,mexican
39601,italian
39602,southern_us
39603,vietnamese
39604,southern_us
39605,french
39606,italian
39607,spanish
39608,italian
39609,italian
39610,japanese
39611,southern_us
39612,southern_us
39613,spanish
39614,mexican
39615,french
39616,italian
39617,italian
39618,southern_us
39619,vietnamese
39620,japanese
39621,mexican
39622,mexican
39623,mexican
39624,mexican
39625,greek
39626,indian
39627,filipino
39628,italian
39629,moroccan
39630,french
39631,french
39632,mexican
39633,indian
39634,japanese
39635,korean
39636,cajun_creole
39637,italian
39638,irish
39639,mexican
39640,italian
39641,mexican
39642,spanish
39643,southern_us
39644,mexican
39645,italian
39646,southern_us
39647,french
39648,italian
39649,cajun_creole
39650,southern_us
39651,thai
39652,chinese
39653,mexican
39654,southern_us
39655,french
39656,chinese
39657,cajun_creole
39658,indian
39659,indian
39660,southern_us
39661,southern_us
39662,french
39663,mexican
39664,mexican
39665,brazilian
39666,chinese
39667,italian
39668,mexican
39669,italian
39670,cajun_creole
39671,chinese
39672,mexican
39673,cajun_creole
39674,southern_us
39675,cajun_creole
39676,italian
39677,thai
39678,italian
39679,indian
39680,cajun_creole
39681,cajun_creole
39682,french
39683,french
39684,southern_us
39685,thai
39686,mexican
39687,italian
39688,spanish
39689,southern_us
39690,italian
39691,mexican
39692,french
39693,vietnamese
39694,cajun_creole
39695,french
39696,italian
39697,indian
39698,french
39699,cajun_creole
39700,mexican
39701,mexican
39702,southern_us
39703,british
39704,thai
39705,mexican
39706,vietnamese
39707,cajun_creole
39708,mexican
39709,italian
39710,moroccan
39711,italian
39712,moroccan
39713,korean
39714,thai
39715,italian
39716,indian
39717,british
39718,mexican
39719,french
39720,italian
39721,vietnamese
39722,southern_us
39723,chinese
39724,italian
39725,greek
39726,italian
39727,mexican
39728,jamaican
39729,mexican
39730,jamaican
39731,southern_us
39732,korean
39733,irish
39734,thai
39735,mexican
39736,italian
39737,french
39738,cajun_creole
39739,mexican
39740,southern_us
39741,mexican
39742,moroccan
39743,italian
39744,french
39745,indian
39746,french
39747,mexican
39748,mexican
39749,italian
39750,southern_us
39751,italian
39752,italian
39753,chinese
39754,italian
39755,mexican
39756,french
39757,southern_us
39758,french
39759,french
39760,southern_us
39761,russian
39762,french
39763,spanish
39764,indian
39765,italian
39766,mexican
39767,vietnamese
39768,cajun_creole
39769,italian
39770,thai
39771,italian
39772,thai
39773,italian
39774,japanese
39775,british
39776,french
39777,indian
39778,british
39779,mexican
39780,greek
39781,italian
39782,italian
39783,russian
39784,cajun_creole
39785,jamaican
39786,chinese
39787,greek
39788,filipino
39789,southern_us
39790,italian
39791,mexican
39792,indian
39793,mexican
39794,japanese
39795,chinese
39796,cajun_creole
39797,vietnamese
39798,french
39799,vietnamese
39800,indian
39801,cajun_creole
39802,mexican
39803,cajun_creole
39804,italian
39805,italian
39806,greek
39807,southern_us
39808,moroccan
39809,chinese
39810,italian
39811,spanish
39812,greek
39813,chinese
39814,mexican
39815,italian
39816,cajun_creole
39817,british
39818,chinese
39819,vietnamese
39820,thai
39821,japanese
39822,mexican
39823,greek
39824,mexican
39825,korean
39826,french
39827,italian
39828,mexican
39829,mexican
39830,italian
39831,chinese
39832,greek
39833,british
39834,indian
39835,mexican
39836,mexican
39837,british
39838,cajun_creole
39839,italian
39840,mexican
39841,southern_us
39842,mexican
39843,indian
39844,indian
39845,mexican
39846,mexican
39847,italian
39848,filipino
39849,chinese
39850,italian
39851,russian
39852,french
39853,spanish
39854,indian
39855,southern_us
39856,french
39857,greek
39858,british
39859,chinese
39860,japanese
39861,italian
39862,indian
39863,mexican
39864,japanese
39865,mexican
39866,italian
39867,southern_us
39868,french
39869,italian
39870,vietnamese
39871,italian
39872,mexican
39873,thai
39874,japanese
39875,moroccan
39876,southern_us
39877,chinese
39878,italian
39879,british
39880,mexican
39881,thai
39882,japanese
39883,chinese
39884,southern_us
39885,mexican
39886,irish
39887,british
39888,vietnamese
39889,mexican
39890,italian
39891,spanish
39892,italian
39893,italian
39894,mexican
39895,southern_us
39896,italian
39897,indian
39898,indian
39899,chinese
39900,vietnamese
39901,mexican
39902,russian
39903,southern_us
39904,indian
39905,cajun_creole
39906,mexican
39907,british
39908,southern_us
39909,italian
39910,italian
39911,indian
39912,southern_us
39913,southern_us
39914,indian
39915,brazilian
39916,italian
39917,mexican
39918,southern_us
39919,mexican
39920,mexican
39921,french
39922,italian
39923,cajun_creole
39924,chinese
39925,mexican
39926,italian
39927,mexican
39928,jamaican
39929,southern_us
39930,jamaican
39931,jamaican
39932,japanese
39933,moroccan
39934,cajun_creole
39935,filipino
39936,thai
39937,jamaican
39938,indian
39939,mexican
39940,italian
39941,southern_us
39942,cajun_creole
39943,southern_us
39944,indian
39945,cajun_creole
39946,italian
39947,japanese
39948,italian
39949,thai
39950,southern_us
39951,italian
39952,southern_us
39953,spanish
39954,greek
39955,mexican
39956,chinese
39957,indian
39958,indian
39959,moroccan
39960,greek
39961,brazilian
39962,mexican
39963,southern_us
39964,italian
39965,japanese
39966,irish
39967,cajun_creole
39968,mexican
39969,mexican
39970,spanish
39971,mexican
39972,british
39973,brazilian
39974,french
39975,brazilian
39976,mexican
39977,southern_us
39978,chinese
39979,mexican
39980,italian
39981,italian
39982,greek
39983,moroccan
39984,brazilian
39985,french
39986,indian
39987,korean
39988,mexican
39989,chinese
39990,mexican
39991,mexican
39992,indian
39993,greek
39994,japanese
39995,italian
39996,mexican
39997,thai
39998,chinese
39999,indian
40000,moroccan
40001,spanish
40002,italian
40003,italian
40004,thai
40005,chinese
40006,italian
40007,indian
40008,chinese
40009,chinese
40010,cajun_creole
40011,cajun_creole
40012,italian
40013,cajun_creole
40014,thai
40015,southern_us
40016,spanish
40017,italian
40018,cajun_creole
40019,greek
40020,cajun_creole
40021,cajun_creole
40022,indian
40023,italian
40024,mexican
40025,southern_us
40026,indian
40027,mexican
40028,filipino
40029,moroccan
40030,mexican
40031,korean
40032,cajun_creole
40033,chinese
40034,italian
40035,italian
40036,french
40037,italian
40038,southern_us
40039,mexican
40040,chinese
40041,greek
40042,cajun_creole
40043,spanish
40044,chinese
40045,mexican
40046,greek
40047,indian
40048,irish
40049,italian
40050,thai
40051,italian
40052,mexican
40053,french
40054,mexican
40055,indian
40056,french
40057,indian
40058,southern_us
40059,southern_us
40060,indian
40061,italian
40062,greek
40063,mexican
40064,southern_us
40065,mexican
40066,cajun_creole
40067,cajun_creole
40068,japanese
40069,filipino
40070,indian
40071,french
40072,southern_us
40073,jamaican
40074,indian
40075,chinese
40076,italian
40077,italian
40078,spanish
40079,cajun_creole
40080,southern_us
40081,southern_us
40082,indian
40083,mexican
40084,chinese
40085,indian
40086,mexican
40087,french
40088,thai
40089,mexican
40090,jamaican
40091,cajun_creole
40092,italian
40093,italian
40094,indian
40095,mexican
40096,italian
40097,mexican
40098,chinese
40099,mexican
40100,italian
40101,southern_us
40102,spanish
40103,chinese
40104,italian
40105,southern_us
40106,chinese
40107,mexican
40108,chinese
40109,italian
40110,thai
40111,chinese
40112,indian
40113,chinese
40114,spanish
